risk_score,clv_eur,expected_value_eur,is_churn,tenure_band,active_days_30d,days_since_last_play
0.2796,4.8805,1.3645,0,04 1-2 years,20,1.0
0.2495,4.8805,1.2176,0,03 6-12 months,11,1.0
0.1556,4.8805,0.7594,0,04 1-2 years,24,1.0
0.873,16.6348,14.5219,1,04 1-2 years,23,1.0
0.1953,4.8805,0.9533,1,03 6-12 months,20,3.0
0.2109,4.8805,1.0293,0,05 2+ years,27,1.0
0.3637,4.8805,1.7753,1,05 2+ years,18,1.0
0.2455,4.8805,1.1984,0,04 1-2 years,28,1.0
0.2229,4.8805,1.088,0,05 2+ years,30,1.0
0.9626,3.5253,3.3933,1,03 6-12 months,4,8.0
0.8593,16.6348,14.2937,1,05 2+ years,28,1.0
0.334,4.8805,1.63,0,05 2+ years,30,1.0
0.9268,7.4219,6.8784,1,04 1-2 years,0,
0.2973,4.8805,1.4512,0,05 2+ years,25,1.0
0.2893,4.8805,1.4118,0,01 0-3 months,15,1.0
0.1361,4.8805,0.6641,0,04 1-2 years,29,1.0
0.1942,4.8805,0.9477,0,04 1-2 years,29,1.0
0.7283,3.5253,2.5673,0,02 3-6 months,27,1.0
0.6017,4.8805,2.9366,0,05 2+ years,17,5.0
0.2778,4.8805,1.3557,0,05 2+ years,29,1.0
0.9438,7.4219,7.0046,1,04 1-2 years,30,1.0
0.7281,7.4219,5.404,1,05 2+ years,30,1.0
0.8738,16.6348,14.5362,1,05 2+ years,8,4.0
0.8386,7.4219,6.2239,1,04 1-2 years,10,3.0
0.161,4.8805,0.7858,0,04 1-2 years,23,2.0
0.3115,4.8805,1.5203,0,05 2+ years,27,2.0
0.2842,4.8805,1.3871,0,01 0-3 months,29,1.0
0.7223,4.8805,3.5252,1,04 1-2 years,10,7.0
0.1594,4.8805,0.7779,0,05 2+ years,20,1.0
0.1555,4.8805,0.7589,0,05 2+ years,23,1.0
0.2359,4.8805,1.1512,0,04 1-2 years,27,1.0
0.6064,4.8805,2.9596,1,05 2+ years,9,4.0
0.3902,4.8805,1.9044,0,04 1-2 years,5,2.0
0.4084,4.8805,1.9932,0,02 3-6 months,10,2.0
0.2285,4.8805,1.1154,1,01 0-3 months,30,1.0
0.1416,4.8805,0.6911,0,05 2+ years,28,1.0
0.4257,4.8805,2.0778,0,04 1-2 years,18,1.0
0.2245,4.8805,1.0958,0,04 1-2 years,24,6.0
0.2304,4.8805,1.1247,0,04 1-2 years,15,1.0
0.2528,4.8805,1.2337,0,05 2+ years,14,5.0
0.7827,16.6348,13.0202,1,05 2+ years,19,1.0
0.2387,4.8805,1.1649,0,05 2+ years,13,2.0
0.917,3.5253,3.2327,1,03 6-12 months,4,4.0
0.8748,16.6348,14.5514,1,05 2+ years,27,1.0
0.7245,7.4219,5.3768,1,03 6-12 months,20,1.0
0.142,4.8805,0.693,0,05 2+ years,21,1.0
0.4098,4.8805,1.9999,1,01 0-3 months,30,1.0
0.8336,4.8805,4.0683,1,01 0-3 months,1,30.0
0.8867,16.6348,14.7508,1,05 2+ years,22,1.0
0.7949,7.4219,5.8995,0,05 2+ years,23,1.0
0.4061,4.8805,1.9821,0,05 2+ years,17,1.0
0.1592,4.8805,0.7769,0,05 2+ years,30,1.0
0.2434,4.8805,1.1881,1,05 2+ years,15,2.0
0.2648,4.8805,1.2922,0,05 2+ years,28,1.0
0.4175,4.8805,2.0377,1,05 2+ years,5,6.0
0.1198,4.8805,0.5846,1,04 1-2 years,30,1.0
0.2675,4.8805,1.3056,0,04 1-2 years,29,1.0
0.1966,4.8805,0.9597,0,05 2+ years,17,1.0
0.8909,16.6348,14.8194,1,05 2+ years,21,2.0
0.4449,4.8805,2.1714,1,01 0-3 months,21,1.0
0.734,7.4219,5.448,1,05 2+ years,21,2.0
0.2753,4.8805,1.3435,0,04 1-2 years,5,7.0
0.8454,3.5253,2.9802,1,01 0-3 months,13,1.0
0.3851,4.8805,1.8797,0,05 2+ years,13,1.0
0.3717,4.8805,1.814,0,01 0-3 months,25,1.0
0.1627,4.8805,0.7939,0,05 2+ years,28,1.0
0.1159,4.8805,0.5659,0,04 1-2 years,30,1.0
0.1686,4.8805,0.8226,0,05 2+ years,24,1.0
0.2319,4.8805,1.1318,0,04 1-2 years,22,2.0
0.1516,4.8805,0.7397,1,03 6-12 months,27,1.0
0.1551,4.8805,0.7571,0,04 1-2 years,15,1.0
0.1751,4.8805,0.8548,0,05 2+ years,16,1.0
0.3814,4.8805,1.8616,0,05 2+ years,13,5.0
0.858,7.4219,6.368,1,05 2+ years,28,1.0
0.4269,4.8805,2.0834,0,02 3-6 months,12,3.0
0.2902,4.8805,1.4163,0,05 2+ years,15,3.0
0.2965,4.8805,1.4472,0,04 1-2 years,12,1.0
0.854,16.6348,14.2065,1,05 2+ years,7,7.0
0.2751,4.8805,1.3425,1,03 6-12 months,25,1.0
0.2101,4.8805,1.0255,0,05 2+ years,26,1.0
0.5373,4.8805,2.6223,1,04 1-2 years,9,2.0
0.1139,4.8805,0.556,1,05 2+ years,30,1.0
0.1443,4.8805,0.7042,0,05 2+ years,30,1.0
0.7822,16.6348,13.0112,1,05 2+ years,30,1.0
0.2687,4.8805,1.3115,0,03 6-12 months,13,1.0
0.617,7.4219,4.579,1,05 2+ years,24,1.0
0.1748,4.8805,0.8529,0,05 2+ years,24,2.0
0.7546,4.8805,3.6829,1,01 0-3 months,6,7.0
0.2969,4.8805,1.4488,1,05 2+ years,6,5.0
0.8314,7.4219,6.1704,1,05 2+ years,13,1.0
0.8546,7.4219,6.343,1,05 2+ years,26,1.0
0.5036,4.8805,2.4577,0,05 2+ years,3,5.0
0.2923,4.8805,1.4265,1,05 2+ years,9,3.0
0.1173,4.8805,0.5723,0,05 2+ years,28,1.0
0.1813,4.8805,0.8848,0,03 6-12 months,28,2.0
0.3047,4.8805,1.4869,1,05 2+ years,14,2.0
0.2129,4.8805,1.0393,0,03 6-12 months,17,1.0
0.2248,4.8805,1.097,1,05 2+ years,23,1.0
0.1476,4.8805,0.7203,0,04 1-2 years,30,1.0
0.1996,4.8805,0.9742,0,04 1-2 years,27,1.0
0.4957,4.8805,2.4191,1,05 2+ years,18,4.0
0.16,4.8805,0.7807,1,05 2+ years,29,1.0
0.307,4.8805,1.4985,0,02 3-6 months,11,5.0
0.502,4.8805,2.4501,0,02 3-6 months,4,4.0
0.1754,4.8805,0.8562,0,04 1-2 years,30,1.0
0.5198,4.8805,2.5367,1,03 6-12 months,19,2.0
0.9567,16.6348,15.9148,1,05 2+ years,3,28.0
0.8927,7.4219,6.6257,1,04 1-2 years,4,3.0
0.1729,4.8805,0.8441,1,04 1-2 years,30,1.0
0.1214,4.8805,0.5926,0,05 2+ years,30,1.0
0.1546,4.8805,0.7545,0,05 2+ years,30,1.0
0.806,3.5253,2.8412,1,03 6-12 months,28,1.0
0.1915,4.8805,0.9344,1,05 2+ years,24,2.0
0.2883,4.8805,1.4071,0,05 2+ years,14,1.0
0.3558,4.8805,1.7364,0,04 1-2 years,8,2.0
0.7778,4.8805,3.796,0,04 1-2 years,13,7.0
0.8721,7.4219,6.4724,1,03 6-12 months,4,1.0
0.8884,16.6348,14.7789,1,05 2+ years,30,1.0
0.3588,4.8805,1.751,1,04 1-2 years,25,1.0
0.1203,4.8805,0.5873,0,05 2+ years,30,1.0
0.2334,4.8805,1.1391,1,05 2+ years,16,3.0
0.1437,4.8805,0.7012,0,05 2+ years,28,1.0
0.4816,4.8805,2.3505,0,03 6-12 months,27,1.0
0.4735,4.8805,2.3108,0,01 0-3 months,24,1.0
0.6518,3.5253,2.2978,1,01 0-3 months,13,4.0
0.8734,7.4219,6.4824,1,05 2+ years,23,4.0
0.1504,4.8805,0.7341,0,05 2+ years,28,1.0
0.1365,4.8805,0.6663,0,05 2+ years,30,1.0
0.2188,4.8805,1.0679,0,05 2+ years,26,1.0
0.8691,7.4219,6.4501,1,05 2+ years,29,2.0
0.1566,4.8805,0.7645,0,05 2+ years,27,1.0
0.3157,4.8805,1.5409,0,01 0-3 months,17,2.0
0.2322,4.8805,1.1331,0,05 2+ years,22,1.0
0.2577,4.8805,1.2579,0,05 2+ years,30,1.0
0.7809,16.6348,12.9907,1,05 2+ years,27,1.0
0.2679,4.8805,1.3076,0,04 1-2 years,21,1.0
0.1994,4.8805,0.9731,0,04 1-2 years,20,1.0
0.3272,4.8805,1.5969,0,01 0-3 months,28,1.0
0.3155,4.8805,1.5396,0,03 6-12 months,25,1.0
0.4362,4.8805,2.1289,0,05 2+ years,15,1.0
0.8255,16.6348,13.7316,1,04 1-2 years,28,1.0
0.1015,4.8805,0.4952,1,03 6-12 months,30,1.0
0.1588,4.8805,0.775,0,04 1-2 years,30,1.0
0.1952,4.8805,0.9527,0,05 2+ years,24,2.0
0.2721,4.8805,1.328,1,05 2+ years,30,1.0
0.1196,4.8805,0.5835,0,05 2+ years,29,1.0
0.3423,4.8805,1.6704,1,05 2+ years,29,1.0
0.5649,4.8805,2.7568,1,05 2+ years,17,1.0
0.8465,16.6348,14.0821,1,05 2+ years,28,1.0
0.1716,4.8805,0.8377,1,04 1-2 years,30,1.0
0.2089,4.8805,1.0196,1,02 3-6 months,29,1.0
0.2425,4.8805,1.1834,0,05 2+ years,19,4.0
0.3716,4.8805,1.8135,0,02 3-6 months,13,2.0
0.3796,4.8805,1.8526,0,05 2+ years,29,1.0
0.8734,7.4219,6.4819,1,04 1-2 years,14,2.0
0.1761,4.8805,0.8595,0,05 2+ years,30,1.0
0.187,4.8805,0.9129,1,05 2+ years,30,1.0
0.3221,4.8805,1.572,0,01 0-3 months,25,1.0
0.3108,4.8805,1.5166,1,05 2+ years,11,1.0
0.4367,3.5253,1.5396,0,05 2+ years,16,1.0
0.3573,4.8805,1.7439,1,04 1-2 years,7,1.0
0.2148,4.8805,1.0485,0,04 1-2 years,27,1.0
0.9772,7.4219,7.2525,1,03 6-12 months,0,
0.1875,4.8805,0.9149,0,03 6-12 months,18,1.0
0.5876,4.8805,2.8676,1,05 2+ years,5,3.0
0.109,4.8805,0.5318,0,05 2+ years,26,1.0
0.1675,4.8805,0.8177,0,04 1-2 years,24,1.0
0.3429,4.8805,1.6737,0,03 6-12 months,20,1.0
0.9085,3.5253,3.2026,1,05 2+ years,21,4.0
0.1568,4.8805,0.7654,0,05 2+ years,27,1.0
0.2296,4.8805,1.1204,0,05 2+ years,20,2.0
0.2033,4.8805,0.9923,0,04 1-2 years,30,1.0
0.237,4.8805,1.1566,0,04 1-2 years,18,2.0
0.3536,4.8805,1.7257,0,03 6-12 months,26,1.0
0.7986,3.5253,2.8152,1,03 6-12 months,24,1.0
0.8152,3.5253,2.8739,1,05 2+ years,27,1.0
0.2758,4.8805,1.3459,0,03 6-12 months,10,4.0
0.4222,4.8805,2.0605,0,01 0-3 months,21,1.0
0.7204,7.4219,5.3468,0,05 2+ years,14,5.0
0.3094,4.8805,1.5098,0,05 2+ years,29,1.0
0.1754,4.8805,0.8561,0,04 1-2 years,19,1.0
0.818,3.5253,2.8837,0,05 2+ years,30,1.0
0.1531,4.8805,0.7471,0,04 1-2 years,27,1.0
0.254,4.8805,1.2399,0,04 1-2 years,22,1.0
0.1778,4.8805,0.8676,0,05 2+ years,20,1.0
0.1299,4.8805,0.6338,0,05 2+ years,29,1.0
0.7909,3.5253,2.7882,1,02 3-6 months,8,2.0
0.2416,4.8805,1.1791,0,04 1-2 years,12,3.0
0.2459,4.8805,1.2003,0,03 6-12 months,29,1.0
0.2032,4.8805,0.9917,1,05 2+ years,18,1.0
0.9629,7.4219,7.1466,1,05 2+ years,25,1.0
0.3204,4.8805,1.5636,0,04 1-2 years,10,4.0
0.3944,4.8805,1.9247,0,05 2+ years,21,1.0
0.4552,4.8805,2.2215,1,04 1-2 years,29,1.0
0.3589,4.8805,1.7515,0,05 2+ years,25,2.0
0.0844,4.8805,0.4118,0,05 2+ years,30,1.0
0.8261,7.4219,6.1314,1,04 1-2 years,29,1.0
0.1803,4.8805,0.8798,1,05 2+ years,22,1.0
0.881,7.4219,6.5389,0,03 6-12 months,6,2.0
0.9009,7.4219,6.6867,0,05 2+ years,17,1.0
0.2217,4.8805,1.082,0,02 3-6 months,16,1.0
0.4199,4.8805,2.0495,0,04 1-2 years,22,2.0
0.5157,4.8805,2.5166,0,03 6-12 months,24,4.0
0.1552,4.8805,0.7574,1,04 1-2 years,29,1.0
0.6645,4.8805,3.2432,1,05 2+ years,5,6.0
0.2813,4.8805,1.3727,0,04 1-2 years,15,2.0
0.5394,4.8805,2.6327,1,01 0-3 months,10,20.0
0.2132,4.8805,1.0403,0,02 3-6 months,30,1.0
0.3582,4.8805,1.7482,0,01 0-3 months,30,1.0
0.1737,4.8805,0.8475,0,05 2+ years,28,1.0
0.3692,4.8805,1.8018,1,05 2+ years,3,1.0
0.899,16.6348,14.9541,1,05 2+ years,11,3.0
0.1589,4.8805,0.7757,0,05 2+ years,30,1.0
0.3281,4.8805,1.6012,1,05 2+ years,18,1.0
0.1414,4.8805,0.69,0,05 2+ years,28,1.0
0.1886,4.8805,0.9203,0,03 6-12 months,24,1.0
0.9008,7.4219,6.686,1,04 1-2 years,22,1.0
0.469,4.8805,2.289,1,05 2+ years,13,2.0
0.3468,4.8805,1.6926,0,01 0-3 months,21,1.0
0.1773,4.8805,0.8654,0,04 1-2 years,26,2.0
0.3021,4.8805,1.4743,0,01 0-3 months,30,1.0
0.4762,4.8805,2.324,0,05 2+ years,5,5.0
0.2395,4.8805,1.169,0,05 2+ years,16,2.0
0.1757,4.8805,0.8574,0,05 2+ years,28,1.0
0.803,7.4219,5.9601,1,04 1-2 years,13,1.0
0.1771,4.8805,0.8643,0,03 6-12 months,21,1.0
0.8683,3.5253,3.0611,0,05 2+ years,3,1.0
0.8338,16.6348,13.8699,1,05 2+ years,17,2.0
0.8384,7.4219,6.2227,1,05 2+ years,23,1.0
0.2757,4.8805,1.3453,0,03 6-12 months,21,2.0
0.2682,4.8805,1.3088,0,04 1-2 years,16,1.0
0.6819,3.5253,2.4041,0,05 2+ years,11,4.0
0.1239,4.8805,0.6047,0,04 1-2 years,28,1.0
0.1879,4.8805,0.9169,0,04 1-2 years,25,1.0
0.1169,4.8805,0.5704,0,05 2+ years,30,1.0
0.4559,4.8805,2.225,1,01 0-3 months,15,2.0
0.7515,7.4219,5.5778,1,04 1-2 years,29,1.0
0.3222,4.8805,1.5727,0,04 1-2 years,9,5.0
0.3107,4.8805,1.5164,1,03 6-12 months,12,10.0
0.2822,4.8805,1.3772,0,01 0-3 months,30,1.0
0.1962,4.8805,0.9577,1,05 2+ years,17,1.0
0.2017,4.8805,0.9844,1,04 1-2 years,30,1.0
0.8801,16.6348,14.6396,1,05 2+ years,11,1.0
0.2044,4.8805,0.9978,0,05 2+ years,26,1.0
0.862,16.6348,14.3397,1,05 2+ years,22,1.0
0.5861,4.8805,2.8605,1,04 1-2 years,23,1.0
0.4433,4.8805,2.1636,0,05 2+ years,20,2.0
0.2572,4.8805,1.2551,1,05 2+ years,19,1.0
0.245,4.8805,1.1958,0,05 2+ years,10,2.0
0.2298,4.8805,1.1215,1,04 1-2 years,21,5.0
0.1386,4.8805,0.6766,0,05 2+ years,28,1.0
0.4398,4.8805,2.1465,0,05 2+ years,24,1.0
0.8455,16.6348,14.0641,1,04 1-2 years,25,1.0
0.4162,4.8805,2.0314,1,05 2+ years,6,1.0
0.2515,4.8805,1.2276,0,05 2+ years,28,1.0
0.21,4.8805,1.0247,0,02 3-6 months,18,3.0
0.5143,4.8805,2.5102,1,03 6-12 months,21,5.0
0.2446,4.8805,1.1936,1,02 3-6 months,11,1.0
0.3371,4.8805,1.6451,0,05 2+ years,25,1.0
0.1348,4.8805,0.6577,0,03 6-12 months,29,1.0
0.8745,16.6348,14.5466,1,05 2+ years,16,2.0
0.6863,4.8805,3.3496,1,05 2+ years,11,13.0
0.3533,4.8805,1.7242,0,05 2+ years,20,1.0
0.5587,4.8805,2.7267,1,05 2+ years,3,17.0
0.7967,7.4219,5.9133,0,03 6-12 months,2,3.0
0.2036,4.8805,0.9938,0,05 2+ years,20,1.0
0.8049,16.6348,13.3898,1,05 2+ years,22,1.0
0.4081,4.8805,1.9919,0,05 2+ years,6,3.0
0.3743,4.8805,1.8267,0,05 2+ years,28,1.0
0.8492,7.4219,6.303,1,03 6-12 months,18,1.0
0.7293,4.8805,3.5594,0,04 1-2 years,3,1.0
0.2181,4.8805,1.0644,0,05 2+ years,12,1.0
0.1302,4.8805,0.6355,0,03 6-12 months,15,1.0
0.5609,4.8805,2.7373,1,05 2+ years,11,4.0
0.2217,4.8805,1.0819,0,03 6-12 months,30,1.0
0.7447,4.8805,3.6343,1,04 1-2 years,4,19.0
0.2022,4.8805,0.987,0,05 2+ years,29,1.0
0.2417,4.8805,1.1795,0,04 1-2 years,22,3.0
0.6371,4.8805,3.1096,1,05 2+ years,2,29.0
0.9107,16.6348,15.15,1,05 2+ years,5,12.0
0.4094,4.8805,1.9979,0,01 0-3 months,9,1.0
0.8469,16.6348,14.0885,1,05 2+ years,6,5.0
0.2052,4.8805,1.0015,0,03 6-12 months,26,1.0
0.3727,4.8805,1.8188,1,05 2+ years,13,2.0
0.3023,4.8805,1.4756,0,05 2+ years,11,2.0
0.4641,4.8805,2.265,0,05 2+ years,30,1.0
0.18,4.8805,0.8783,1,05 2+ years,28,1.0
0.1929,4.8805,0.9415,0,03 6-12 months,27,1.0
0.394,4.8805,1.9228,1,05 2+ years,13,7.0
0.2381,4.8805,1.1621,0,05 2+ years,8,1.0
0.6327,4.8805,3.0878,1,04 1-2 years,5,12.0
0.1996,4.8805,0.9743,1,05 2+ years,24,2.0
0.4011,4.8805,1.9573,1,05 2+ years,11,5.0
0.2365,4.8805,1.154,0,05 2+ years,29,1.0
0.1231,4.8805,0.6009,0,04 1-2 years,29,1.0
0.9427,7.4219,6.9966,1,05 2+ years,29,1.0
0.2738,4.8805,1.3363,1,03 6-12 months,22,2.0
0.2229,4.8805,1.0878,0,05 2+ years,30,1.0
0.2867,4.8805,1.3994,1,04 1-2 years,17,1.0
0.234,4.8805,1.1419,0,05 2+ years,20,1.0
0.8721,16.6348,14.507,1,05 2+ years,4,8.0
0.9467,3.5253,3.3373,1,05 2+ years,5,1.0
0.1474,4.8805,0.7194,1,05 2+ years,28,1.0
0.9593,7.4219,7.1197,1,05 2+ years,24,1.0
0.9566,3.5253,3.3722,1,01 0-3 months,0,
0.2238,4.8805,1.0924,1,05 2+ years,28,1.0
0.749,7.4219,5.559,0,04 1-2 years,4,1.0
0.8437,16.6348,14.0344,1,04 1-2 years,19,1.0
0.218,4.8805,1.0639,0,04 1-2 years,28,1.0
0.7959,7.4219,5.9073,1,02 3-6 months,17,2.0
0.1602,4.8805,0.7821,0,05 2+ years,30,1.0
0.1687,4.8805,0.8234,0,04 1-2 years,26,1.0
0.3887,4.8805,1.8972,1,05 2+ years,22,1.0
0.882,16.6348,14.6718,1,04 1-2 years,16,5.0
0.4495,4.8805,2.1937,0,04 1-2 years,25,1.0
0.1803,4.8805,0.8798,0,05 2+ years,27,1.0
0.8793,16.6348,14.6269,1,05 2+ years,26,1.0
0.3272,4.8805,1.597,0,05 2+ years,30,1.0
0.1582,4.8805,0.7723,0,04 1-2 years,27,2.0
0.6878,0.048,0.033,1,05 2+ years,24,1.0
0.1926,4.8805,0.9399,0,05 2+ years,26,1.0
0.847,16.6348,14.0893,1,05 2+ years,14,2.0
0.335,4.8805,1.6351,1,05 2+ years,13,1.0
0.2137,4.8805,1.043,1,05 2+ years,25,1.0
0.9435,7.4219,7.0024,1,01 0-3 months,3,1.0
0.6884,4.8805,3.3595,1,04 1-2 years,3,27.0
0.1724,4.8805,0.8415,1,04 1-2 years,27,1.0
0.3889,4.8805,1.8979,0,02 3-6 months,23,2.0
0.719,16.6348,11.9601,0,05 2+ years,24,1.0
0.8564,16.6348,14.2454,1,05 2+ years,30,1.0
0.2233,4.8805,1.0899,1,02 3-6 months,21,1.0
0.3068,4.8805,1.4975,0,04 1-2 years,13,1.0
0.7728,4.8805,3.7718,1,04 1-2 years,2,7.0
0.7477,7.4219,5.5491,1,04 1-2 years,24,1.0
0.3574,4.8805,1.7442,0,05 2+ years,6,6.0
0.3936,4.8805,1.9207,1,04 1-2 years,11,1.0
0.4224,4.8805,2.0613,1,05 2+ years,21,1.0
0.9072,16.6348,15.0919,1,05 2+ years,19,6.0
0.1472,4.8805,0.7182,0,04 1-2 years,26,1.0
0.2017,4.8805,0.9842,0,04 1-2 years,23,1.0
0.3079,4.8805,1.5028,0,05 2+ years,12,5.0
0.2856,4.8805,1.3941,0,01 0-3 months,25,1.0
0.2787,4.8805,1.36,1,04 1-2 years,6,4.0
0.3253,4.8805,1.5877,0,05 2+ years,11,4.0
0.2691,4.8805,1.3132,0,02 3-6 months,25,1.0
0.1819,4.8805,0.8879,0,05 2+ years,19,1.0
0.769,3.5253,2.711,1,05 2+ years,19,4.0
0.3588,4.8805,1.7511,1,05 2+ years,25,1.0
0.5614,3.5253,1.9793,1,05 2+ years,21,1.0
0.1577,4.8805,0.7697,0,04 1-2 years,27,1.0
0.2614,4.8805,1.2758,0,05 2+ years,14,4.0
0.1872,4.8805,0.9135,0,05 2+ years,22,1.0
0.5419,4.8805,2.6447,1,05 2+ years,11,1.0
0.2311,4.8805,1.1281,1,05 2+ years,30,1.0
0.2883,4.8805,1.4073,1,05 2+ years,12,1.0
0.8519,7.4219,6.323,1,04 1-2 years,30,1.0
0.2321,4.8805,1.1328,0,05 2+ years,7,2.0
0.2043,4.8805,0.9969,1,05 2+ years,26,1.0
0.136,4.8805,0.6638,0,05 2+ years,27,1.0
0.0861,4.8805,0.4202,0,05 2+ years,27,1.0
0.5117,4.8805,2.4971,1,05 2+ years,30,1.0
0.6459,3.5253,2.2771,1,03 6-12 months,18,1.0
0.1923,4.8805,0.9386,0,04 1-2 years,26,1.0
0.6102,4.8805,2.9779,1,01 0-3 months,17,2.0
0.2908,4.8805,1.4192,0,02 3-6 months,12,1.0
0.2692,4.8805,1.3139,0,02 3-6 months,29,1.0
0.4576,4.8805,2.2334,0,05 2+ years,20,2.0
0.665,4.8805,3.2454,0,05 2+ years,3,23.0
0.9208,4.8805,4.4942,1,01 0-3 months,0,
0.4801,4.8805,2.343,1,04 1-2 years,30,1.0
0.4181,4.8805,2.0407,1,02 3-6 months,25,1.0
0.2956,4.8805,1.4425,0,05 2+ years,5,4.0
0.3083,4.8805,1.5047,1,05 2+ years,26,1.0
0.1205,4.8805,0.5883,0,04 1-2 years,18,1.0
0.1578,4.8805,0.7702,0,03 6-12 months,16,1.0
0.3079,4.8805,1.5025,0,05 2+ years,24,1.0
0.2592,4.8805,1.2649,0,04 1-2 years,18,1.0
0.1298,4.8805,0.6337,0,05 2+ years,29,1.0
0.2454,4.8805,1.1978,0,03 6-12 months,14,1.0
0.258,4.8805,1.259,0,05 2+ years,29,1.0
0.5189,4.8805,2.5327,0,03 6-12 months,4,21.0
0.7347,7.4219,5.4528,1,05 2+ years,23,2.0
0.8707,7.4219,6.4624,1,05 2+ years,29,1.0
0.9674,7.4219,7.1803,1,05 2+ years,0,
0.4919,4.8805,2.4006,0,05 2+ years,28,2.0
0.4764,4.8805,2.3249,0,03 6-12 months,24,1.0
0.1582,4.8805,0.7723,0,05 2+ years,23,1.0
0.1803,4.8805,0.8798,0,05 2+ years,20,1.0
0.8451,16.6348,14.058,1,05 2+ years,29,1.0
0.3706,4.8805,1.8087,0,03 6-12 months,8,2.0
0.2767,4.8805,1.3502,0,05 2+ years,19,3.0
0.2801,4.8805,1.3669,0,05 2+ years,5,5.0
0.1879,4.8805,0.917,0,05 2+ years,25,1.0
0.8345,3.5253,2.9417,1,04 1-2 years,29,1.0
0.8791,3.5253,3.0991,1,04 1-2 years,13,3.0
0.4365,4.8805,2.1302,0,03 6-12 months,28,1.0
0.4809,4.8805,2.3472,0,02 3-6 months,4,1.0
0.0871,4.8805,0.4253,0,05 2+ years,30,1.0
0.1383,4.8805,0.6752,0,04 1-2 years,30,1.0
0.1855,4.8805,0.9052,0,04 1-2 years,23,2.0
0.2193,4.8805,1.0705,1,02 3-6 months,24,2.0
0.1526,4.8805,0.7447,0,05 2+ years,30,1.0
0.8786,7.4219,6.5206,1,03 6-12 months,19,2.0
0.687,4.8805,3.3527,0,04 1-2 years,4,18.0
0.1282,4.8805,0.6255,0,04 1-2 years,30,1.0
0.9508,7.4219,7.0564,1,05 2+ years,28,2.0
0.8394,4.8805,4.0969,0,05 2+ years,6,15.0
0.2578,4.8805,1.2581,0,05 2+ years,29,1.0
0.2615,4.8805,1.2763,0,02 3-6 months,20,1.0
0.2156,4.8805,1.0521,0,03 6-12 months,27,1.0
0.1201,4.8805,0.586,0,04 1-2 years,30,1.0
0.2034,4.8805,0.9928,0,04 1-2 years,15,3.0
0.8589,3.5253,3.0277,1,04 1-2 years,1,1.0
0.2678,4.8805,1.3071,0,03 6-12 months,15,1.0
0.3678,4.8805,1.7951,1,04 1-2 years,25,2.0
0.286,4.8805,1.3956,1,05 2+ years,20,1.0
0.4272,4.8805,2.0852,0,05 2+ years,20,2.0
0.4012,4.8805,1.958,0,05 2+ years,25,1.0
0.5605,4.8805,2.7354,0,05 2+ years,13,2.0
0.3701,4.8805,1.8065,1,01 0-3 months,27,1.0
0.1378,4.8805,0.6727,1,05 2+ years,29,1.0
0.1443,4.8805,0.7043,0,04 1-2 years,30,1.0
0.2035,4.8805,0.9931,0,05 2+ years,20,1.0
0.1823,4.8805,0.8897,0,05 2+ years,18,3.0
0.8448,7.4219,6.27,1,04 1-2 years,26,1.0
0.355,4.8805,1.7326,0,05 2+ years,11,3.0
0.8063,7.4219,5.984,1,05 2+ years,11,5.0
0.5462,4.8805,2.6659,1,05 2+ years,10,1.0
0.4389,4.8805,2.142,1,04 1-2 years,14,2.0
0.2115,4.8805,1.0323,0,04 1-2 years,24,1.0
0.3621,4.8805,1.7673,0,04 1-2 years,19,1.0
0.1561,4.8805,0.762,1,05 2+ years,29,1.0
0.1545,4.8805,0.7541,0,05 2+ years,25,2.0
0.4522,4.8805,2.2072,1,05 2+ years,1,12.0
0.5703,7.4219,4.2327,1,04 1-2 years,27,1.0
0.2533,4.8805,1.2365,0,04 1-2 years,19,2.0
0.3884,4.8805,1.8958,1,03 6-12 months,27,2.0
0.5953,4.8805,2.9051,1,05 2+ years,12,5.0
0.1122,4.8805,0.5475,0,04 1-2 years,30,1.0
0.8958,3.5253,3.1581,1,04 1-2 years,9,1.0
0.7448,7.4219,5.5275,0,04 1-2 years,18,1.0
0.4416,4.8805,2.1553,0,02 3-6 months,28,2.0
0.9695,7.4219,7.1955,1,04 1-2 years,0,
0.3814,4.8805,1.8612,1,01 0-3 months,11,1.0
0.8704,16.6348,14.4795,1,05 2+ years,7,9.0
0.2316,4.8805,1.1304,0,05 2+ years,29,1.0
0.9482,7.4219,7.0373,1,05 2+ years,10,1.0
0.1661,4.8805,0.8108,1,02 3-6 months,29,1.0
0.8336,16.6348,13.8669,1,04 1-2 years,7,3.0
0.2005,4.8805,0.9783,0,03 6-12 months,25,1.0
0.1845,4.8805,0.9007,0,05 2+ years,26,1.0
0.5059,4.8805,2.469,1,04 1-2 years,28,1.0
0.8414,7.4219,6.245,1,04 1-2 years,30,1.0
0.5381,4.8805,2.6262,1,02 3-6 months,25,1.0
0.4785,4.8805,2.3353,0,05 2+ years,20,1.0
0.1956,4.8805,0.9544,0,05 2+ years,28,1.0
0.6519,3.5253,2.298,0,04 1-2 years,17,1.0
0.1548,4.8805,0.7556,1,04 1-2 years,30,1.0
0.8156,7.4219,6.0534,1,05 2+ years,6,1.0
0.8483,16.6348,14.1116,1,05 2+ years,30,1.0
0.2176,4.8805,1.0619,0,01 0-3 months,26,2.0
